주문번호,관엽식물,서양란,공기정화식물,인테리어식물,완제품,공중식물,화병,야생화,선인장,수생/식충/과실수,다육,허브,분재,영양제/살균제,흙/마사/스톤,동양란,묘목/조경/관목,수입식물,화분,특가세일,구근,기타원예,단품,모종,씨앗,꽃다발/바구니,테이블/선반,개업/완제품,바위솔/세덤,조화,수초,근조/화환,1+1,기타수족관용품,바닥재/소일,조명,어항,수초용품,수석/유목/장식,Column1
A16468163776369939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16467723564484025,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16467630159008491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16467430250165627,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16467013884153935,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
A16466925034640808,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16466779479681069,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16466438366041872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16466145396993589,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16466027768887782,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16465723592687855,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16465169745927018,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16465130710167791,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16464552443623009,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16464366051440209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
A16464240024645322,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2.02203E+15,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16464060489681088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16463649867324724,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16463458586325003,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16463276959167710,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16463258754326263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16463214226081938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16463136538606536,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16463099233604968,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16462713835274859,,,1,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16462558905849859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
A16462150632925277,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16461860830026315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16461823562152845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16461785949768084,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16461777202967254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16461731474803168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16461710342166092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16461658010320856,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16461543784522230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02203E+15,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
A16461285201603338,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,1,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,1,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16459871596006493,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,
2.02202E+15,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16459648969363295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16459532368200381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16459190419526403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16459125721441988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16459101293044197,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16458188470724033,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16458002823208110,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16457989758284453,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16457864441323826,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16457568852994212,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16457441250649858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16457140699920047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
A16457073806769835,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
A16456991734445489,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16456608087029359,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16456382696520148,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16456319516442366,1,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16455989650802427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
A16455645661922319,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16455403930288610,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16455161830365651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16455147966809376,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16454803715285166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16454790938325549,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16454776132087928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16454723986802479,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16454482222009421,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16454457937922102,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02202E+15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16454385098847001,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16454096419291742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16453959470248988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16453911916565672,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16453778892486664,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16453176689522717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16453101810322549,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,
A16452393691414523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16452305974873716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16451897646485984,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,
A16451452793622757,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16451374309365981,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16451198538205124,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
A16450572394685812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16450398752883479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16450299094128648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16450278268089599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16450245434489492,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
A16450165014768926,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
A16449444416441454,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16449281509005228,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16449231846360371,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
A16449196214402387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16448632702486327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16448561118164001,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16447939943522110,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16447883350646761,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
A16447135858966014,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16446592031967721,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16446244915683997,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16446189996160490,,,1,,1,,,1,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16445864707885493,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
A16445710335469438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16445405121376620,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16445404303407676,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
A16445263123040427,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
A16445187623447974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16444992206600445,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16444819179903603,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16444725113609598,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16444530074046706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16444391304487808,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16443633804566869,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16443593218007469,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16443583405046143,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16442870388483653,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16442837537410108,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16442756662725323,1,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16442607439601537,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16442332656123701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16442249214066528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16440114314160868,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16439238151446304,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
A16439042670647406,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16438937206246260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16438878267244036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02202E+15,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16438421053607404,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16438355811289691,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16438354935285744,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16438271521526851,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16438166363527590,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16438151186083313,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16438101807808278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16437800774208742,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
A16437795789149171,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
A16437598934724880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02202E+15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
A16408420330203345,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,
2.02112E+15,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16407799098003295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16406966286366625,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16406937870243795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16406549925116135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16406398552884684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16404619747045276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02112E+15,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
